id,title,description,availability,condition,price,sale_price,link,image_link,additional_image_link,brand,google_product_category,product_type,color,size,gender,material,sku,custom_number_1
2907,Magnolia Petit - Bolso de Coche Vichy Rosado - Rosado - 37×30×11 cm,"Nuestros bolsos para coche están pensados para hacerte la vida más fácil.

100% impermeables por dentro y por fuera, acolchados y livianos, protegen todo lo que llevas y se adaptan a tu rutina.
Diseñados para abrir y cerrar con una sola mano, sin tener que desenganchar del coche, te permiten acceder fácilmente a todo lo que tu guagua necesita. Con divisiones internas para mamaderas y lo esencial, sus medidas de 37×30×11 cm ofrecen el espacio justo. Además, cuentan con una tira larga para colgarlo al hombro o cruzado, acompañándote cómodamente donde vayas.

Hecho en Chile.
",in stock,new,60990 CLP,54891 CLP,https://www.hereneo.cl/products/1148/bolso-de-coche-vichy-rosado,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767034966225-F4E7BF00-0831-4375-9B53-A2DC36FF8115%202.webp,"https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767034966126-IMG_8585.webp,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767034966964-Sin%20t%C3%ADtulo-5%204.webp",Magnolia Petit,,Bolsos maternales,Rosado,37×30×11 cm,Unisex,"Bolso acolchado, 100% Impermeable por dentro y por fuera.",1148,2009577612731Rosado
2906,Magnolia Petit - Bolso de Coche Vichy Negro  - Negro - 37×30×11 cm,"Nuestros bolsos para coche están pensados para hacerte la vida más fácil.

100% impermeables por dentro y por fuera, acolchados y livianos, protegen todo lo que llevas y se adaptan a tu rutina.
Diseñados para abrir y cerrar con una sola mano, sin tener que desenganchar del coche, te permiten acceder fácilmente a todo lo que tu guagua necesita. Con divisiones internas para mamaderas y lo esencial, sus medidas de 37×30×11 cm ofrecen el espacio justo. Además, cuentan con una tira larga para colgarlo al hombro o cruzado, acompañándote cómodamente donde vayas.

Hecho en Chile",in stock,new,60990 CLP,54891 CLP,https://www.hereneo.cl/products/1147/bolso-de-coche-vichy-negro,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767035483697-Negro.webp,"https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767035484062-3.webp,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767035483522-9.webp",Magnolia Petit,,Bolsos maternales,Negro,37×30×11 cm,Unisex,"Bolso acolchado, 100% Impermeable por dentro y por fuera.",1147,2009577612721Negro
2905,Magnolia Petit - Bolso de Coche Vichy Gris - Gris - 37×30×11 cm ,"Nuestros bolsos para coche están pensados para hacerte la vida más fácil.

100% impermeables por dentro y por fuera, acolchados y livianos, protegen todo lo que llevas y se adaptan a tu rutina.
Diseñados para abrir y cerrar con una sola mano, sin tener que desenganchar del coche, te permiten acceder fácilmente a todo lo que tu guagua necesita. Con divisiones internas para mamaderas y lo esencial, sus medidas de 37×30×11 cm ofrecen el espacio justo. Además, cuentan con una tira larga para colgarlo al hombro o cruzado, acompañándote cómodamente donde vayas.",in stock,new,60990 CLP,54891 CLP,https://www.hereneo.cl/products/1146/bolso-de-coche-vichy-gris,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767035440421-Gris%20cuadros%20grandes.webp,"https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767035441039-5.webp,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767035439738-9.webp",Magnolia Petit,,Bolsos maternales,Gris,37×30×11 cm ,Unisex,Bolso impermeable por dentro y por fuera.,1146,2009577612741Grids
2904,Magnolia Petit - Cojín de Lactancia Vichy Celeste  - Celeste -  52 ancho x 65 de largo y 15 de alto ,"Diseñado para entregar comodidad tanto a la mamá como a la guagua, aliviando la espalda y facilitando una postura ergonómica. Con tela 100% algodón de 300 hilos y funda lavable con cierre, combina suavidad, higiene y estilo en cada uso.",in stock,new,29990 CLP,26991 CLP,https://www.hereneo.cl/products/1145/cojin-de-lactancia-vichy-celeste,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767019416288-3.webp,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767019416856-4.webp,Magnolia Petit,,Accesorios de coches,Celeste, 52 ancho x 65 de largo y 15 de alto ,Baby,Tela 100% algodón de 300 hilos y funda lavable con cierre,1145,2009476913091Celeste
2902,Magnolia Petit - Cojín de Lactancia Vichy Gris - Gris - 52 ancho x 65 de largo y 15 de alto ,"Diseñado para entregar comodidad tanto a la mamá como a la guagua, aliviando la espalda y facilitando una postura ergonómica. Con tela 100% algodón de 300 hilos y funda lavable con cierre, combina suavidad, higiene y estilo en cada uso.",in stock,new,29990 CLP,26991 CLP,https://www.hereneo.cl/products/1143/cojin-de-lactancia-vichy-gris,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767019160145-1.webp,https://bucketeer-22ff8c13-22dd-43b9-bdd1-0e675bfd5301.s3.amazonaws.com/public/images/1767019160420-2.webp,Magnolia Petit,,Accesorios de coches,Gris,52 ancho x 65 de largo y 15 de alto ,Baby,"100% Algodón de 300 hilos, muy suave.
Tiene Cierre lo que permite lavar y volver a poner.",1143,2009476913101GRIS
2894,Pepe y Lulú - Toalla Capucha Pepe y Lulú - Celeste - Talla unica,"Nuestra Toalla está diseñada para brindar máxima comodidad y calidez a tu guagua debido a su amplio tamaño y con capucha para la cabecita. Al sacar al bebe del agua, la toalla lo envuelve asegurando que no queden las piernas expuestas al frío. Hecha con materiales suaves y absorbentes, esta toalla es perfecta para mimarlos después del baño. 

Medidas: 100 x 100cm (ancho x largo total) ¡Hasta aprox. 3-4 años!",in stock,new,29990 CLP,26991 CLP,https://www.hereneo.cl/products/1140/toalla-capucha-pepe-y-lulu,https://pepeylulu.cl/cdn/shop/files/Tezza-7836.jpg?v=1764339391&width=990,"https://pepeylulu.cl/cdn/shop/files/Tezza-5923.jpg?v=1764341401&width=990,https://pepeylulu.cl/cdn/shop/files/1_d828fca7-0ee0-4748-b809-61bc2b60eb94.png?v=1764341401&width=990",Pepe y Lulú,,Toalla,Celeste,Talla unica,Baby,"Algodón Pima 
Diseñado en Chile / Fabricado en Perú

Beneficios del Algodón Pima
Textura suave y delicada para la piel sensible. Es hipoalergénico y no irrita. Gracias a su transpirabilidad permite que el aire circule libremente a través de los tejidos, ayudando a regular la temperatura corporal para el bienestar de tu hija/o.",1140,PL00112
2895,Pepe y Lulú - Toalla Capucha Pepe y Lulú - Rosado - Talla unica,"Nuestra Toalla está diseñada para brindar máxima comodidad y calidez a tu guagua debido a su amplio tamaño y con capucha para la cabecita. Al sacar al bebe del agua, la toalla lo envuelve asegurando que no queden las piernas expuestas al frío. Hecha con materiales suaves y absorbentes, esta toalla es perfecta para mimarlos después del baño. 

Medidas: 100 x 100cm (ancho x largo total) ¡Hasta aprox. 3-4 años!",in stock,new,29990 CLP,26991 CLP,https://www.hereneo.cl/products/1140/toalla-capucha-pepe-y-lulu,https://pepeylulu.cl/cdn/shop/files/Tezza-2659.jpg?v=1764341472&width=990,"https://pepeylulu.cl/cdn/shop/files/Tezza-7485.jpg?v=1764339447&width=990,https://pepeylulu.cl/cdn/shop/files/42.png?v=1764341472&width=990",Pepe y Lulú,,Toalla,Rosado,Talla unica,Baby,"Algodón Pima 
Diseñado en Chile / Fabricado en Perú

Beneficios del Algodón Pima
Textura suave y delicada para la piel sensible. Es hipoalergénico y no irrita. Gracias a su transpirabilidad permite que el aire circule libremente a través de los tejidos, ayudando a regular la temperatura corporal para el bienestar de tu hija/o.",1140,PL00113
2896,Pepe y Lulú - Toalla Capucha Pepe y Lulú - Morado - Talla unica,"Nuestra Toalla está diseñada para brindar máxima comodidad y calidez a tu guagua debido a su amplio tamaño y con capucha para la cabecita. Al sacar al bebe del agua, la toalla lo envuelve asegurando que no queden las piernas expuestas al frío. Hecha con materiales suaves y absorbentes, esta toalla es perfecta para mimarlos después del baño. 

Medidas: 100 x 100cm (ancho x largo total) ¡Hasta aprox. 3-4 años!",in stock,new,29990 CLP,26991 CLP,https://www.hereneo.cl/products/1140/toalla-capucha-pepe-y-lulu,https://pepeylulu.cl/cdn/shop/files/Tezza-3810.jpg?v=1764338695&width=990,"https://pepeylulu.cl/cdn/shop/files/Tezza-9652.jpg?v=1764341436&width=990,https://pepeylulu.cl/cdn/shop/files/32.png?v=1764341436&width=990",Pepe y Lulú,,Toalla,Morado,Talla unica,Baby,"Algodón Pima 
Diseñado en Chile / Fabricado en Perú

Beneficios del Algodón Pima
Textura suave y delicada para la piel sensible. Es hipoalergénico y no irrita. Gracias a su transpirabilidad permite que el aire circule libremente a través de los tejidos, ayudando a regular la temperatura corporal para el bienestar de tu hija/o.",1140,PL00115
2893,Pepe y Lulú - Toalla Capucha Pepe y Lulú - Rojo - Talla unica,"Nuestra Toalla está diseñada para brindar máxima comodidad y calidez a tu guagua debido a su amplio tamaño y con capucha para la cabecita. Al sacar al bebe del agua, la toalla lo envuelve asegurando que no queden las piernas expuestas al frío. Hecha con materiales suaves y absorbentes, esta toalla es perfecta para mimarlos después del baño. 

Medidas: 100 x 100cm (ancho x largo total) ¡Hasta aprox. 3-4 años!",in stock,new,29990 CLP,26991 CLP,https://www.hereneo.cl/products/1140/toalla-capucha-pepe-y-lulu,https://pepeylulu.cl/cdn/shop/files/Tezza-9417.jpg?v=1764339235&width=990,"https://pepeylulu.cl/cdn/shop/files/Tezza-6834.jpg?v=1764341432&width=990,https://pepeylulu.cl/cdn/shop/files/5_1cbeec56-bba2-481a-abd7-9ad509e503f3.png?v=1764341432&width=990",Pepe y Lulú,,Toalla,Rojo,Talla unica,Baby,"Algodón Pima 
Diseñado en Chile / Fabricado en Perú

Beneficios del Algodón Pima
Textura suave y delicada para la piel sensible. Es hipoalergénico y no irrita. Gracias a su transpirabilidad permite que el aire circule libremente a través de los tejidos, ayudando a regular la temperatura corporal para el bienestar de tu hija/o.",1140,PL00114
2884,Gubii - Gorro Pescador Estampado Gubii - Azul - Talla Única,"La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

",in stock,new,22990 CLP,20691 CLP,https://www.hereneo.cl/products/1138/gorro-pescador-estampado-gubii,https://gubii.cl/cdn/shop/files/AO_0027.jpg?v=1764168059&width=1646,"https://gubii.cl/cdn/shop/files/GUBII0024.jpg?v=1764168760&width=1646,https://gubii.cl/cdn/shop/files/AO_0028.jpg?v=1764168760&width=1646,https://gubii.cl/cdn/shop/files/GUBII3229.jpg?v=1764170906&width=1646,https://gubii.cl/cdn/shop/files/AO_0029.jpg?v=1764170906&width=1646",Gubii,,Gorro,Azul,Talla Única,Unisex,100% ALGODÓN,1138,GB0081
2883,Gubii - Gorro Pescador Estampado Gubii - Verde - Talla Única,"La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

",in stock,new,22990 CLP,20691 CLP,https://www.hereneo.cl/products/1138/gorro-pescador-estampado-gubii,https://gubii.cl/cdn/shop/files/AO_0024.jpg?v=1764168105&width=1646,"https://gubii.cl/cdn/shop/files/GUBII3222_1.jpg?v=1764168919&width=1646,https://gubii.cl/cdn/shop/files/AO_0025.jpg?v=1764168919&width=1646,https://gubii.cl/cdn/shop/files/GUBII3216.jpg?v=1764168919&width=1646,https://gubii.cl/cdn/shop/files/AO_0026.jpg?v=1764168900&width=1646",Gubii,,Gorro,Verde,Talla Única,Unisex,100% ALGODÓN,1138,GB0083
2882,Gubii - Gorro Pescador Liso Gubii - Azul - Talla Única,"La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

",in stock,new,22990 CLP,20691 CLP,https://www.hereneo.cl/products/1137/gorro-pescador-liso-gubii,https://gubii.cl/cdn/shop/files/AO_0020.jpg?v=1764167885&width=1646,"https://gubii.cl/cdn/shop/files/AO_1163.jpg?v=1764170489&width=1646,https://gubii.cl/cdn/shop/files/AO_0022.jpg?v=1764170489&width=1646,https://gubii.cl/cdn/shop/files/GUBII1065.jpg?v=1764170489&width=1646,https://gubii.cl/cdn/shop/files/AO_0023.jpg?v=1764170489&width=1646",Gubii,,Gorro,Azul,Talla Única,Unisex,100% ALGODÓN,1137,GB0071
2881,Gubii - Gorro Pescador Liso Gubii - Rosado - Talla Única,"La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

",in stock,new,22990 CLP,20691 CLP,https://www.hereneo.cl/products/1137/gorro-pescador-liso-gubii,https://gubii.cl/cdn/shop/files/AO_0030.jpg?v=1764166598&width=1646,"https://gubii.cl/cdn/shop/files/GUBII3161_1.jpg?v=1764168618&width=1646,https://gubii.cl/cdn/shop/files/AO_0031.jpg?v=1764168618&width=1646,https://gubii.cl/cdn/shop/files/AO_0032.jpg?v=1764168591&width=1646",Gubii,,Gorro,Rosado,Talla Única,Unisex,100% ALGODÓN,1137,GB0072
2879,Gubii - Jockey Estampado Gubii - Morado - Talla Única,"La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

",in stock,new,22990 CLP,20691 CLP,https://www.hereneo.cl/products/1136/jockey-estampado-gubii,https://gubii.cl/cdn/shop/files/AO_0017_1.jpg?v=1764166363&width=1646,"https://gubii.cl/cdn/shop/files/GUBII3179.jpg?v=1764168489&width=1646,https://gubii.cl/cdn/shop/files/GUBII3184_1.jpg?v=1764168489&width=1646,https://gubii.cl/cdn/shop/files/AO_0018.jpg?v=1764168490&width=1646",Gubii,,Gorro,Morado,Talla Única,Unisex,100% ALGODÓN,1136,GB0062
2880,Gubii - Jockey Estampado Gubii - Verde - Talla Única,"La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

",in stock,new,22990 CLP,20691 CLP,https://www.hereneo.cl/products/1136/jockey-estampado-gubii,https://gubii.cl/cdn/shop/files/AO_0011.jpg?v=1764166223&width=1646,"https://gubii.cl/cdn/shop/files/GUBII3200_1.jpg?v=1764168413&width=1646,https://gubii.cl/cdn/shop/files/AO_0013.jpg?v=1764168413&width=1646",Gubii,,Gorro,Verde,Talla Única,Unisex,100% ALGODÓN,1136,GB0063
2877,Gubii - Jockey Liso Gubii - Azul - Talla Única,"La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

",in stock,new,22990 CLP,20691 CLP,https://www.hereneo.cl/products/1135/jockey-liso-gubii,https://gubii.cl/cdn/shop/files/AO_0003.jpg?v=1764166245&width=1646,"https://gubii.cl/cdn/shop/files/GUBII1079_1.jpg?v=1764171121&width=1646,https://gubii.cl/cdn/shop/files/AO_0002.jpg?v=1764171121&width=1646,https://gubii.cl/cdn/shop/files/AO_0006.jpg?v=1764168365&width=1646",Gubii,,Gorro,Azul,Talla Única,Unisex,100% ALGODÓN,1135,GB0051
2878,Gubii - Jockey Liso Gubii - Morado - Talla Única,"La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

La colección ""Cabezas Curiosas"" de gorros de pescador (bucket hats) y jockeys llega en colores vibrantes, material orgánico y estampados únicos que acompañan cualquier aventura bajo el sol.

Fabricados con 100% algodón orgánico, materiales suaves de alta calidad y certificación OEKO-TEX, asegurando comodidad, seguridad y cuidado en cada detalle.

• Diseño unisex
• Visera curvada para una mejor protección
• Cierre trasero ajustable para un calce perfecto
• Resistentes y cómodos para el día a día

Medidas: 

48 cm a 52 cm (2 a 5 años aprox).

Cada niño tiene su propia circunferencia de cabeza, independientemente de su edad.

",in stock,new,22990 CLP,20691 CLP,https://www.hereneo.cl/products/1135/jockey-liso-gubii,https://gubii.cl/cdn/shop/files/AO_0009.jpg?v=1764165087&width=1646,"https://gubii.cl/cdn/shop/files/GUBII1086_1.jpg?v=1764165087&width=1646,https://gubii.cl/cdn/shop/files/AO_0010.jpg?v=1764165087&width=1646,https://gubii.cl/cdn/shop/files/AO_0007.jpg?v=1764165087&width=1646",Gubii,,Gorro,Morado,Talla Única,Unisex,100% ALGODÓN,1135,GB0052
2766,kankla - Jardinera líneas corta - Azul - 2,"Jardinera corta de algodón con líneas blancas y azules, fresca y cómoda para los días cálidos. Su diseño con tirantes ajustables y botones permite un calce adaptable, ideal para acompañar el movimiento y juego diario de los más pequeños.",in stock,new,18900 CLP,17010 CLP,https://www.hereneo.cl/products/1073/jardinera-lineas-corta,https://kankla.cl/cdn/shop/files/14-18_KANKLA-03_2.jpg?v=1747162460&width=540,"https://kankla.cl/cdn/shop/files/IMG_3602_1_1_40f5ca95-33e1-40f8-be8d-63436e3d672e.heic?v=1747162460&width=120,https://kankla.cl/cdn/shop/files/CopiadeCopiadeDSC01405_1.jpg?v=1747162460&width=120",kankla,,Ranitas,Azul,2,Unisex,100% algodón,1073,KLA001Lineas Azul
2764,kankla - Vestido Ema - Blanco - 6,"Vestido confeccionado en una mezcla suave de lana y algodón. Su diseño clásico y cómodo lo hace ideal para los días más frescos, combinando abrigo y ligereza en una prenda versátil y fácil de usar.",in stock,new,21900 CLP,19710 CLP,https://www.hereneo.cl/products/1072/vestido-ema,https://kankla.cl/cdn/shop/files/DSCF5615.jpg?v=1747086461&width=540,"https://kankla.cl/cdn/shop/files/DSCF5623.jpg?v=1747086461&width=540,https://kankla.cl/cdn/shop/files/IMG_5490.jpg?v=1747342823&width=120,https://kankla.cl/cdn/shop/files/IMG_5491.jpg?v=1747342879&width=120",kankla,,Vestido,Blanco,6,Nina,50% algodón y 50% lana,1072,KLA001Crudo
2759,kankla - Vestido Lourdes lino crudo manga larga - Blanco - 4,"Vestido de lino color crudo, liviano y con un diseño delicado que destaca por su caída natural y lazo en la espalda. Ideal para días especiales o celebraciones, su tejido 100% lino aporta frescura, suavidad y elegancia atemporal",in stock,new,35900 CLP,32310 CLP,https://www.hereneo.cl/products/1071/vestido-lourdes-lino-crudo-manga-larga,https://kankla.cl/cdn/shop/files/PHOTO-2025-05-05-16-12-06.jpg?v=1747346541&width=540,"https://kankla.cl/cdn/shop/files/DSCF5567.jpg?v=1747346309&width=120,https://kankla.cl/cdn/shop/files/DSCF5593.jpg?v=1747346308&width=120",kankla,,Vestido,Blanco,4,Nina,100% Lino,1071,KLA001Crudo
2755,kankla - Vestido Lourdes lino sin manga - Blanco - 4,"Vestido de lino color crudo sin mangas, liviano y con un diseño delicado que destaca por su caída natural y lazo en la espalda. Ideal para días especiales o celebraciones, su tejido 100% lino aporta frescura, suavidad y elegancia atemporal",in stock,new,32900 CLP,29610 CLP,https://www.hereneo.cl/products/1070/vestido-lourdes-lino-sin-manga,https://kankla.cl/cdn/shop/files/DSC01252_1.jpg?v=1747347931&width=540,"https://kankla.cl/cdn/shop/files/IMG_3441_1_1_1.heic?v=1747347930&width=540,https://kankla.cl/cdn/shop/files/IMG_3467_1_1.heic?v=1747347930&width=120,https://kankla.cl/cdn/shop/files/IMG_3564_1_1.heic?v=1747347931&width=120",kankla,,Vestido,Blanco,4,Nina,100% Lino,1070,KLA001Crudo
2753,kankla - Vestido líneas azul - Azul - 8,"Vestido de algodón con líneas azules y blancas, de calce suelto y tirantes ajustables para mayor comodidad. Su diseño liviano y fresco lo hace ideal para los días de calor, combinando practicidad y estilo en una prenda fácil de usar y mantener.",in stock,new,19900 CLP,17910 CLP,https://www.hereneo.cl/products/1069/vestido-lineas-azul,https://kankla.cl/cdn/shop/files/IMG_3588_1_1.heic?v=1747163953&width=540,"https://kankla.cl/cdn/shop/files/DSC02580.jpg?v=1747163953&width=540,https://kankla.cl/cdn/shop/files/IMG_3574_1_1.heic?v=1747163953&width=120,https://kankla.cl/cdn/shop/files/Copia_de_Copia_de_DSC01405_1.jpg?v=1747161073&width=120",kankla,,Vestido,Azul,8,Nina,100% algodón,1069,KLA001Lineas Azul
